#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2019-02-05 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	 metar 
ELP	2016-04-23 10:51	KELP 231051Z 18005KT 10SM BKN120 16/09 A3006 RMK AO2 SLP113 T01610089
ELP	2016-04-23 11:51	KELP 231151Z 15012G19KT 10SM SCT120 15/11 A3006 RMK AO2 SLP121 T01500106 10178 20150 55005
ELP	2016-04-23 12:51	KELP 231251Z 00000KT 10SM FEW120 SCT250 14/11 A3007 RMK AO2 SLP129 T01440106
ELP	2016-04-23 13:51	KELP 231351Z 00000KT 10SM CLR 16/11 A3008 RMK AO2 SLP130 T01610106
ELP	2016-04-23 14:51	KELP 231451Z 15007KT 10SM FEW120 SCT200 BKN300 18/11 A3008 RMK AO2 SLP128 T01780106 51005
ELP	2016-04-23 15:51	KELP 231551Z 15010KT 10SM SCT200 BKN300 19/10 A3007 RMK AO2 SLP123 T01940100
ELP	2016-04-23 16:51	KELP 231651Z 16010G17KT 10SM FEW080 SCT250 22/10 A3006 RMK AO2 SLP124 T02170100
ELP	2016-04-23 17:51	KELP 231751Z 17011G18KT 10SM FEW080 BKN250 24/09 A3004 RMK AO2 SLP112 T02390089 10239 20139 58012
ELP	2016-04-23 18:51	KELP 231851Z 19005KT 10SM FEW080 BKN250 26/08 A3000 RMK AO2 SLP099 CB DSNT N T02560078
ELP	2016-04-23 19:51	KELP 231951Z 20009KT 10SM FEW100 BKN250 27/06 A2996 RMK AO2 SLP082 CB DSNT N T02720056
ELP	2016-04-23 20:51	KELP 232051Z 22006G14KT 10SM FEW100 BKN250 28/03 A2992 RMK AO2 SLP069 CB DSNT N T02830028 58035
ELP	2016-04-23 21:51	KELP 232151Z 19012G19KT 160V230 10SM FEW100 BKN250 29/02 A2989 RMK AO2 SLP054 T02890017
ELP	2016-04-23 22:51	KELP 232251Z 23012G20KT 10SM FEW100 BKN250 29/00 A2985 RMK AO2 SLP043 T02940000
ELP	2016-04-23 23:51	KELP 232351Z 21009KT 10SM FEW100 BKN250 30/01 A2983 RMK AO2 SLP035 T03000011 10306 20239 56027
ELP	2016-04-24 00:51	KELP 240051Z 19008KT 10SM FEW100 BKN250 28/01 A2981 RMK AO2 SLP031 CB DSNT S T02830011
ELP	2016-04-24 01:51	KELP 240151Z 18010KT 10SM FEW100 BKN250 27/01 A2981 RMK AO2 SLP030 CB DSNT S T02720011
ELP	2016-04-24 02:51	KELP 240251Z 20010KT 10SM FEW100 SCT250 27/02 A2983 RMK AO2 SLP035 T02670017 55002
ELP	2016-04-24 03:51	KELP 240351Z 26021G30KT 10SM FEW100 FEW250 27/M02 A2984 RMK AO2 PK WND 26030/0348 SLP037 T02721022
ELP	2016-04-24 04:51	KELP 240451Z 26019G23KT 10SM FEW100 26/M03 A2985 RMK AO2 PK WND 26027/0400 SLP039 T02611033
ELP	2016-04-24 05:51	KELP 240551Z 28016G28KT 10SM FEW100 25/M05 A2985 RMK AO2 PK WND 26033/0516 SLP038 T02501050 10294 20250 51008
ELP	2016-04-24 06:51	KELP 240651Z 28015G32KT 10SM FEW110 SCT250 24/M06 A2986 RMK AO2 PK WND 28032/0633 SLP040 OCNL BLDU ALQDS T02441056 403060139
ELP	2016-04-24 07:51	KELP 240751Z 27020G28KT 10SM FEW110 FEW250 23/M04 A2986 RMK AO2 PK WND 27030/0730 SLP038 BLDU ALQDS T02331044
ELP	2016-04-24 08:51	KELP 240851Z 28021G29KT 10SM FEW110 FEW250 23/M04 A2987 RMK AO2 PK WND 28030/0835 SLP040 BLDU ALQDS T02281044 51004
ELP	2016-04-24 09:51	KELP 240951Z 26018G29KT 10SM FEW110 FEW250 22/M01 A2988 RMK AO2 PK WND 26033/0905 SLP046 BLDU ALQDS T02171011
ELP	2016-04-24 10:51	KELP 241051Z 28014KT 10SM FEW110 SCT250 21/01 A2989 RMK AO2 PK WND 28031/1013 SLP050 BLDU ALQDS T02060006
ELP	2016-04-24 11:51	KELP 241151Z 29013KT 10SM FEW110 19/03 A2992 RMK AO2 SLP059 T01940028 10250 20194 53015
ELP	2016-04-24 12:51	KELP 241251Z 28015KT 10SM FEW110 19/03 A2993 RMK AO2 SLP065 T01940028
ELP	2016-04-24 13:51	KELP 241351Z 28019KT 10SM CLR 20/02 A2993 RMK AO2 SLP067 T02000022
ELP	2016-04-24 14:51	KELP 241451Z 27016G26KT 230V310 10SM CLR 21/03 A2993 RMK AO2 PK WND 27026/1451 SLP065 T02110028 50003
ELP	2016-04-24 15:51	KELP 241551Z 25011G23KT 10SM FEW070 22/03 A2994 RMK AO2 PK WND 27028/1512 SLP065 OCNL BLDU ALQDS T02220028
ELP	2016-04-24 16:51	KELP 241651Z 25013G25KT 10SM FEW080 24/01 A2994 RMK AO2 PK WND 23030/1637 SLP067 T02390006
ELP	2016-04-24 17:51	KELP 241751Z 24021G28KT 10SM CLR 25/00 A2993 RMK AO2 PK WND 25029/1736 SLP062 T02500000 10250 20189 50001
ELP	2016-04-24 18:51	KELP 241851Z 25024G29KT 10SM CLR 27/M02 A2990 RMK AO2 PK WND 24029/1842 SLP052 T02671022
ELP	2016-04-24 19:51	KELP 241951Z 26018G33KT 10SM CLR 28/M03 A2987 RMK AO2 PK WND 25034/1859 SLP042 T02781033
ELP	2016-04-24 20:51	KELP 242051Z 26021G31KT 10SM CLR 28/M06 A2984 RMK AO2 PK WND 25031/2043 SLP033 T02831061 58025
ELP	2016-04-24 21:51	KELP 242151Z 24021G27KT 10SM CLR 29/M09 A2981 RMK AO2 PK WND 25031/2135 SLP022 T02941089
ELP	2016-04-24 22:51	KELP 242251Z 28013G24KT 10SM FEW180 29/M10 A2979 RMK AO2 PK WND 27033/2227 SLP015 T02941100
ELP	2016-04-24 23:51	KELP 242351Z 27014G26KT 10SM CLR 29/M09 A2979 RMK AO2 PK WND 26031/2325 SLP017 BLDU DSNT S-W T02941089 10300 20244 56016
ELP	2016-04-25 00:51	KELP 250051Z 27017G31KT 10SM CLR 28/M08 A2979 RMK AO2 PK WND 24031/0047 SLP018 BLDU DSNT SE-W T02831083
ELP	2016-04-25 01:51	KELP 250151Z 25021G25KT 10SM CLR 27/M08 A2980 RMK AO2 PK WND 25029/0108 SLP024 BLDU DSNT E-SW T02671083
ELP	2016-04-25 02:51	KELP 250251Z 26016KT 10SM CLR 26/M08 A2982 RMK AO2 PK WND 26026/0157 SLP030 T02611083 53009
ELP	2016-04-25 03:51	KELP 250351Z 26022G26KT 10SM CLR 26/M08 A2984 RMK AO2 PK WND 26028/0339 SLP035 T02561083
ELP	2016-04-25 04:51	KELP 250451Z 28016G21KT 10SM CLR 25/M09 A2986 RMK AO2 PK WND 25037/0405 SLP040 T02501089
ELP	2016-04-25 05:51	KELP 250551Z 22009KT 10SM CLR 22/M08 A2987 RMK AO2 PK WND 28026/0502 SLP044 OCNL BLDU T02221078 10294 20222 51013
ELP	2016-04-25 06:51	KELP 250651Z 23007KT 10SM CLR 21/M06 A2988 RMK AO2 SLP048 T02111056 403000189
ELP	2016-04-25 07:51	KELP 250751Z 24011KT 10SM CLR 21/M07 A2987 RMK AO2 SLP046 T02111067
ELP	2016-04-25 08:51	KELP 250851Z 26014G21KT 10SM CLR 22/M05 A2986 RMK AO2 SLP039 T02171050 58001
ELP	2016-04-25 09:51	KELP 250951Z 25014G22KT 10SM CLR 21/M03 A2986 RMK AO2 PK WND 25026/0858 SLP039 OCNL BLDU T02111033
ELP	2016-04-25 10:51	KELP 251051Z 25018G23KT 10SM CLR 21/00 A2986 RMK AO2 SLP040 T02060000
ELP	2016-04-25 11:51	KELP 251151Z 26012KT 10SM CLR 20/01 A2987 RMK AO2 PK WND 27027/1104 SLP044 T02000006 10222 20194 53004
ELP	2016-04-25 12:51	KELP 251251Z 19007KT 10SM CLR 18/00 A2989 RMK AO2 SLP054 T01830000
ELP	2016-04-25 13:51	KELP 251351Z 23009KT 10SM CLR 20/02 A2990 RMK AO2 SLP058 T02000017
ELP	2016-04-25 14:51	KELP 251451Z 24018KT 10SM CLR 21/03 A2990 RMK AO2 SLP058 T02110028 51009
ELP	2016-04-25 15:51	KELP 251551Z 25017KT 10SM CLR 23/03 A2991 RMK AO2 SLP057 T02280028
ELP	2016-04-25 16:51	KELP 251651Z 22013G21KT 10SM CLR 24/01 A2990 RMK AO2 SLP052 T02440006
ELP	2016-04-25 17:51	KELP 251751Z 25018G26KT 10SM CLR 26/M02 A2988 RMK AO2 PK WND 23028/1732 SLP047 T02611017 10261 20178 58007
ELP	2016-04-25 18:51	KELP 251851Z 22010G20KT 10SM CLR 27/M02 A2985 RMK AO2 PK WND 22026/1827 SLP035 BLDU DSNT SW AND NW T02721022
ELP	2016-04-25 19:51	KELP 251951Z 23018G27KT 10SM CLR 29/M05 A2981 RMK AO2 PK WND 24028/1856 SLP020 BLDU DSNT SW AND NW-NE T02891050
ELP	2016-04-25 20:51	KELP 252051Z 24023G29KT 10SM CLR 29/M08 A2976 RMK AO2 PK WND 26035/2010 SLP005 BLDU DSNT W-NE T02941078 58035
ELP	2016-04-25 21:51	KELP 252151Z 23021G28KT 10SM FEW120 FEW200 30/M09 A2973 RMK AO2 PK WND 22028/2149 SLP994 BLDU DSNT SW-N MTNS PTLY OBSCD NW T03001089
ELP	2016-04-25 22:15	KELP 252215Z 23014G24KT 5SM BLDU FEW180 30/M09 A2973 RMK AO2 PK WND 24031/2154 MTNS OBSCD SW-NW T03001089
ELP	2016-04-25 22:51	KELP 252251Z 24023G34KT 2 1/2SM BLDU SCT001 SCT100 29/M11 A2971 RMK AO2 PK WND 26034/2245 SLP987 MTNS OBSCD SW-NW DU SCT001 T02941106
ELP	2016-04-25 23:51	KELP 252351Z 25022G31KT 6SM BLDU FEW001 FEW100 SCT180 29/M12 A2970 RMK AO2 PK WND 25034/2306 SLP984 DU FEW001 MTNS PTLY OBSCD SW-NW T02941122 10306 20256 56019
ELP	2016-04-26 00:51	KELP 260051Z 25025G31KT 5SM BLDU FEW001 28/M12 A2970 RMK AO2 PK WND 25034/2355 SLP989 DU FEW001 MTNS PTLY OBSCD SW-NW T02781122
ELP	2016-04-26 01:51	KELP 260151Z 26025G33KT 2SM BLDU SCT001 26/M08 A2971 RMK AO2 PK WND 25035/0135 SLP993 DU SCT001 MTNS OBSCD SW-NW T02611083
ELP	2016-04-26 02:51	KELP 260251Z 26021G33KT 5SM BLDU SCT001 25/M06 A2974 RMK AO2 PK WND 25037/0225 SLP002 DU SCT001 MTNS OBSCD SW AND NW T02501056 53011
ELP	2016-04-26 03:51	KELP 260351Z 25023G34KT 10SM FEW001 24/M03 A2975 RMK AO2 PK WND 25034/0342 SLP008 DU FEW001 BLDU DSNT NE-SE T02391028
ELP	2016-04-26 04:51	KELP 260451Z 24017G24KT 10SM CLR 23/M01 A2977 RMK AO2 PK WND 25029/0356 SLP010 T02281011
ELP	2016-04-26 05:51	KELP 260551Z 25022G29KT 10SM CLR 23/M01 A2976 RMK AO2 PK WND 24031/0522 SLP008 T02281006 10294 20222 50008
ELP	2016-04-26 06:51	KELP 260651Z 26019G34KT 10SM CLR 22/M01 A2976 RMK AO2 PK WND 27036/0625 SLP004 OCNL BLDU T02221006 403060178
ELP	2016-04-26 07:51	KELP 260751Z 25019G26KT 10SM FEW250 21/02 A2976 RMK AO2 PK WND 26032/0700 SLP005 OCNL BLDU T02110017
ELP	2016-04-26 08:51	KELP 260851Z 26020G27KT 10SM FEW180 FEW250 21/02 A2975 RMK AO2 PK WND 26032/0837 SLP000 OCNL BLDU T02060022 58005
ELP	2016-04-26 09:51	KELP 260951Z 25011KT 10SM FEW180 FEW250 19/00 A2974 RMK AO2 PK WND 25027/0909 SLP999 OCNL BLDU T01940000
ELP	2016-04-26 10:51	KELP 261051Z 25012KT 10SM CLR 19/02 A2974 RMK AO2 SLP000 T01890017
ELP	2016-04-26 11:51	KELP 261151Z 24010G17KT 10SM FEW250 17/01 A2974 RMK AO2 SLP003 T01720006 10228 20172 56002
ELP	2016-04-26 12:51	KELP 261251Z 25013G20KT 10SM FEW180 FEW250 18/02 A2976 RMK AO2 SLP010 T01780017
ELP	2016-04-26 13:51	KELP 261351Z 25026G38KT 10SM FEW060 FEW180 18/M01 A2978 RMK AO2 PK WND 27038/1337 SLP021 OCNL BLDU MTNS PTLY OBSCD W-NW T01831006
ELP	2016-04-26 14:51	KELP 261451Z 27016G24KT 10SM FEW070 18/M05 A2980 RMK AO2 PK WND 25036/1412 SLP029 OCNL BLDU T01831050 52019
ELP	2016-04-26 15:51	KELP 261551Z 28018G22KT 10SM FEW090 19/M07 A2982 RMK AO2 PK WND 24036/1507 SLP036 OCNL BLDU T01891067
ELP	2016-04-26 16:51	KELP 261651Z 28016G25KT 10SM FEW100 20/M07 A2984 RMK AO2 PK WND 27028/1641 SLP043 OCNL BLDU T02001067
ELP	2016-04-26 17:51	KELP 261751Z 25009G19KT 10SM FEW080 20/M06 A2984 RMK AO2 PK WND 25030/1733 SLP042 BLDU DSNT SW AND NW T02001056 10206 20167 50011
ELP	2016-04-26 18:51	KELP 261851Z 24030G45KT 9SM FEW080 22/M06 A2981 RMK AO2 PK WND 23045/1850 SLP029 BLDU DSNT NW-NE AND S-SW T02221061
ELP	2016-04-26 19:51	KELP 261951Z 23024G40KT 8SM FEW090 23/M09 A2978 RMK AO2 PK WND 22040/1949 SLP020 BLDU DSNT N-E-S AND SW T02331094
ELP	2016-04-26 20:51	KELP 262051Z 26020G31KT 8SM FEW001 FEW100 24/M11 A2977 RMK AO2 PK WND 29040/2039 SLP016 DU FEW001 BLDU DSNT N-E-SW T02391106 56021
ELP	2016-04-26 21:51	KELP 262151Z 30021G31KT 8SM FEW001 FEW100 23/M10 A2976 RMK AO2 PK WND 27036/2109 SLP015 DU FEW001 BLDU DSNT N-E-SW T02331100
ELP	2016-04-26 22:51	KELP 262251Z 26022G33KT 8SM FEW001 FEW100 24/M11 A2976 RMK AO2 PK WND 26038/2240 SLP014 DU FEW001 BLDU DSNT N-SE-SW T02441106
ELP	2016-04-26 23:51	KELP 262351Z 26023G42KT 6SM BLDU FEW001 FEW100 23/M11 A2977 RMK AO2 PK WND 29042/2344 SLP019 DU FEW001 BLDU N-E AND DSNT S-SW T02331111 10244 20200 55002
ELP	2016-04-27 00:51	KELP 270051Z 29024G34KT 10SM FEW120 22/M12 A2977 RMK AO2 PK WND 27034/0050 SLP023 T02221122
ELP	2016-04-27 01:51	KELP 270151Z 30023G33KT 10SM FEW250 21/M13 A2980 RMK AO2 PK WND 29034/0110 SLP035 T02061128
ELP	2016-04-27 02:51	KELP 270251Z 29022G35KT 10SM FEW250 19/M12 A2982 RMK AO2 PK WND 29035/0248 SLP043 T01941117 53017
ELP	2016-04-27 03:51	KELP 270351Z 29020G33KT 10SM FEW250 19/M11 A2984 RMK AO2 PK WND 30033/0343 SLP050 T01891106
ELP	2016-04-27 04:51	KELP 270451Z 30020G26KT 10SM FEW250 18/M09 A2987 RMK AO2 PK WND 30031/0353 SLP058 T01831089
ELP	2016-04-27 05:51	KELP 270551Z 33009G20KT 290V360 10SM CLR 18/M09 A2988 RMK AO2 PK WND 31028/0453 SLP065 T01781089 10233 20178 51019
ELP	2016-04-27 06:51	KELP 270651Z 08005KT 10SM CLR 15/M09 A2991 RMK AO2 SLP074 T01501089 402440144
ELP	2016-04-27 07:51	KELP 270751Z 01005KT 10SM CLR 16/M09 A2990 RMK AO2 SLP070 T01561089
ELP	2016-04-27 08:51	KELP 270851Z 29003KT 10SM CLR 15/M09 A2988 RMK AO2 SLP063 T01501089 58000
ELP	2016-04-27 09:51	KELP 270951Z 32009KT 10SM CLR 16/M08 A2988 RMK AO2 SLP062 T01561083
ELP	2016-04-27 10:51	KELP 271051Z 31005KT 10SM CLR 14/M08 A2989 RMK AO2 SLP064 T01391078
ELP	2016-04-27 11:51	KELP 271151Z 29004KT 10SM CLR 14/M07 A2989 RMK AO2 SLP067 T01391072 10178 20139 53002
ELP	2016-04-27 12:51	KELP 271251Z 32010KT 10SM CLR 14/M07 A2989 RMK AO2 SLP067 T01441072
ELP	2016-04-27 13:51	KELP 271351Z 28009KT 10SM CLR 16/M07 A2991 RMK AO2 SLP073 T01611072
ELP	2016-04-27 14:51	KELP 271451Z 29014KT 10SM CLR 17/M07 A2991 RMK AO2 SLP076 T01721067 53007
ELP	2016-04-27 15:51	KELP 271551Z 30013KT 10SM CLR 19/M07 A2992 RMK AO2 SLP079 T01891067
ELP	2016-04-27 16:51	KELP 271651Z 23015G21KT 10SM CLR 19/M06 A2992 RMK AO2 SLP076 T01941061
ELP	2016-04-27 17:51	KELP 271751Z 26011G15KT 10SM CLR 21/M07 A2990 RMK AO2 SLP068 T02111067 10217 20133 58005
ELP	2016-04-27 18:51	KELP 271851Z 25012KT 10SM CLR 23/M08 A2988 RMK AO2 SLP062 T02281083
ELP	2016-04-27 19:51	KELP 271951Z 25015G21KT 10SM FEW140 24/M09 A2985 RMK AO2 SLP048 T02391094
ELP	2016-04-27 20:51	KELP 272051Z 27016G20KT 10SM FEW140 24/M09 A2982 RMK AO2 SLP038 T02441089 58025
ELP	2016-04-27 21:51	KELP 272151Z 24016G23KT 10SM FEW150 26/M11 A2978 RMK AO2 SLP026 T02561111
ELP	2016-04-27 22:51	KELP 272251Z 25015KT 10SM FEW150 26/M12 A2976 RMK AO2 SLP019 T02611117
ELP	2016-04-27 23:51	KELP 272351Z 23010KT 10SM FEW170 26/M11 A2975 RMK AO2 SLP015 T02561111 10267 20206 56020
ELP	2016-04-28 00:51	KELP 280051Z 24008KT 10SM FEW170 25/M10 A2973 RMK AO2 SLP009 T02501100
ELP	2016-04-28 01:51	KELP 280151Z 15010KT 10SM FEW150 23/M11 A2973 RMK AO2 SLP009 T02331106
ELP	2016-04-28 02:51	KELP 280251Z 17003KT 10SM FEW100 22/M10 A2975 RMK AO2 SLP016 T02171100 55001
ELP	2016-04-28 03:51	KELP 280351Z 17007KT 10SM FEW100 20/M10 A2976 RMK AO2 SLP021 T02001100
ELP	2016-04-28 04:51	KELP 280451Z 17008KT 10SM CLR 19/M09 A2977 RMK AO2 SLP024 T01941094
ELP	2016-04-28 05:51	KELP 280551Z 21009KT 10SM CLR 19/M09 A2977 RMK AO2 SLP022 T01941094 10261 20189 51007
ELP	2016-04-28 06:51	KELP 280651Z 23009KT 10SM CLR 19/M10 A2978 RMK AO2 SLP021 T01891100 402670133
ELP	2016-04-28 07:51	KELP 280751Z 23010KT 10SM CLR 19/M09 A2977 RMK AO2 SLP018 T01941089
ELP	2016-04-28 08:51	KELP 280851Z 23015G22KT 10SM FEW110 19/M08 A2977 RMK AO2 SLP015 T01941078 58001
ELP	2016-04-28 09:51	KELP 280951Z 23013KT 10SM FEW110 FEW250 19/M07 A2977 RMK AO2 SLP015 T01891072
ELP	2016-04-28 10:51	KELP 281051Z 18008KT 10SM FEW110 SCT230 16/M07 A2977 RMK AO2 SLP018 T01611067
ELP	2016-04-28 11:51	KELP 281151Z 11007KT 10SM FEW100 BKN230 13/M08 A2978 RMK AO2 SLP029 T01331078 10211 20133 53005
ELP	2016-04-28 12:51	KELP 281251Z 13007KT 10SM FEW110 FEW200 14/M08 A2980 RMK AO2 SLP034 T01391083
ELP	2016-04-28 13:51	KELP 281351Z 16006KT 10SM FEW120 FEW200 17/M08 A2982 RMK AO2 SLP040 T01721078
ELP	2016-04-28 14:51	KELP 281451Z 19008KT 10SM FEW200 19/M06 A2983 RMK AO2 SLP040 T01941061 51013
ELP	2016-04-28 15:51	KELP 281551Z 23010KT 10SM FEW200 22/M07 A2981 RMK AO2 SLP034 T02221072
ELP	2016-04-28 16:51	KELP 281651Z 25012G19KT 10SM FEW190 24/M08 A2980 RMK AO2 SLP028 T02391083
ELP	2016-04-28 17:51	KELP 281751Z 24021G26KT 10SM FEW190 26/M12 A2979 RMK AO2 PK WND 23028/1737 SLP020 T02561117 10261 20133 58012
ELP	2016-04-28 18:51	KELP 281851Z 22013G24KT 10SM FEW190 27/M11 A2977 RMK AO2 PK WND 25030/1759 SLP015 T02671111
ELP	2016-04-28 19:51	KELP 281951Z 25021G27KT 10SM FEW140 28/M11 A2976 RMK AO2 PK WND 23029/1908 SLP008 T02781111
ELP	2016-04-28 20:51	KELP 282051Z 25010G21KT 10SM FEW140 27/M11 A2974 RMK AO2 PK WND 21027/2018 SLP002 T02721111 58015
ELP	2016-04-28 21:51	KELP 282151Z 22010KT 10SM FEW150 28/M11 A2971 RMK AO2 SLP991 T02831111
ELP	2016-04-28 22:51	KELP 282251Z 20010G21KT 10SM FEW150 28/M11 A2968 RMK AO2 SLP985 T02831111
ELP	2016-04-28 23:12	KELP 282312Z 25017KT 10SM FEW150 28/M11 A2968 RMK AO2 WSHFT 2257 T02781106
ELP	2016-04-28 23:51	KELP 282351Z 27004KT 8SM FEW150 27/M09 A2968 RMK AO2 WSHFT 2257 SLP989 T02721089 10289 20256 56018
ELP	2016-04-29 00:51	KELP 290051Z 28013KT 6SM BLDU FEW150 26/M07 A2967 RMK AO2 SLP988 MTNS OBSCD SW AND NW T02611067
ELP	2016-04-29 01:51	KELP 290151Z 25019G27KT 10SM FEW100 24/M07 A2969 RMK AO2 PK WND 24027/0149 SLP990 BLDU DSNT ALQDS T02441067
ELP	2016-04-29 02:51	KELP 290251Z 25017G24KT 10SM CLR 23/M06 A2971 RMK AO2 SLP995 BLDU DSNT ALQDS T02331061 53008
ELP	2016-04-29 03:51	KELP 290351Z 25021G28KT 10SM CLR 22/M05 A2971 RMK AO2 PK WND 26029/0330 SLP996 T02221050
ELP	2016-04-29 04:51	KELP 290451Z 24014KT 10SM CLR 21/M03 A2974 RMK AO2 PK WND 27031/0412 SLP003 T02111033
ELP	2016-04-29 05:51	KELP 290551Z 26022G27KT 10SM CLR 21/M01 A2974 RMK AO2 PK WND 28027/0538 SLP003 T02061011 10278 20206 51011
ELP	2016-04-29 06:51	KELP 290651Z 25022G28KT 10SM CLR 21/M01 A2976 RMK AO2 PK WND 25037/0615 SLP007 OCNL BLDU ALQDS T02061011 402890133
ELP	2016-04-29 07:51	KELP 290751Z 28020G31KT 10SM CLR 18/M02 A2977 RMK AO2 PK WND 26039/0709 SLP014 OCNL BLDU ALQDS T01831022
ELP	2016-04-29 08:51	KELP 290851Z 29020G26KT 10SM CLR 17/M02 A2978 RMK AO2 PK WND 28029/0805 SLP019 OCNL BLDU ALQDS T01721022 51012
ELP	2016-04-29 09:51	KELP 290951Z 30022G30KT 10SM CLR 16/M04 A2979 RMK AO2 PK WND 30034/0920 SLP023 OCNL BLDU ALQDS T01611039
ELP	2016-04-29 10:51	KELP 291051Z 29017G26KT 10SM CLR 16/M06 A2982 RMK AO2 PK WND 29029/1029 SLP034 OCNL BLDU ALQDS T01561056
ELP	2016-04-29 11:51	KELP 291151Z 29012G19KT 10SM FEW110 15/M07 A2985 RMK AO2 SLP047 T01501067 10211 20144 53021
ELP	2016-04-29 12:51	KELP 291251Z 31017G24KT 10SM CLR 14/M06 A2986 RMK AO2 SLP052 T01441061
ELP	2016-04-29 13:51	KELP 291351Z 27014KT 10SM CLR 14/M07 A2989 RMK AO2 SLP064 T01441072
ELP	2016-04-29 14:51	KELP 291451Z 28018G22KT 10SM CLR 16/M07 A2989 RMK AO2 SLP065 OCNL BLDU ALQDS T01561067 51011
ELP	2016-04-29 15:51	KELP 291551Z 27012G26KT 10SM CLR 17/M07 A2989 RMK AO2 PK WND 28026/1546 SLP066 T01671067
ELP	2016-04-29 16:51	KELP 291651Z 28011G19KT 10SM CLR 18/M08 A2989 RMK AO2 SLP065 T01781078
ELP	2016-04-29 17:51	KELP 291751Z 29011G23KT 10SM CLR 19/M09 A2988 RMK AO2 PK WND 25026/1656 SLP061 T01891094 10194 20144 58002
ELP	2016-04-29 18:51	KELP 291851Z 25010G23KT 10SM FEW090 20/M08 A2987 RMK AO2 PK WND 29026/1801 SLP057 T02001078
ELP	2016-04-29 19:51	KELP 291951Z 25013G18KT 10SM FEW090 21/M08 A2986 RMK AO2 PK WND 23034/1913 SLP055 T02061083
ELP	2016-04-29 20:51	KELP 292051Z 26012G27KT 10SM FEW090 22/M07 A2983 RMK AO2 PK WND 26033/2021 SLP045 T02171072 58015
ELP	2016-04-29 21:51	KELP 292151Z 26018G30KT 10SM CLR 23/M08 A2981 RMK AO2 PK WND 26031/2102 SLP039 T02281078
ELP	2016-04-29 22:51	KELP 292251Z 26021G31KT 10SM FEW110 23/M06 A2980 RMK AO2 PK WND 25032/2228 SLP035 T02331061
ELP	2016-04-29 23:51	KELP 292351Z 27018G29KT 10SM FEW110 22/M06 A2981 RMK AO2 PK WND 27038/2304 SLP038 T02221061 10233 20189 55008
ELP	2016-04-30 00:51	KELP 300051Z 26014G27KT 10SM FEW110 22/M06 A2981 RMK AO2 PK WND 28028/0024 SLP040 T02171056
ELP	2016-04-30 01:51	KELP 300151Z 27017G24KT 10SM FEW110 21/M04 A2982 RMK AO2 SLP044 T02061044
ELP	2016-04-30 02:51	KELP 300251Z 30012KT 10SM FEW110 19/M03 A2984 RMK AO2 SLP052 T01941033 53010
ELP	2016-04-30 03:51	KELP 300351Z 31011KT 10SM FEW110 19/M03 A2986 RMK AO2 SLP061 T01891028
ELP	2016-04-30 04:51	KELP 300451Z 30012G19KT 10SM CLR 18/M02 A2987 RMK AO2 SLP063 T01781022
ELP	2016-04-30 05:51	KELP 300551Z 31007KT 10SM FEW110 17/M02 A2987 RMK AO2 SLP060 T01721022 10222 20172 50009
ELP	2016-04-30 06:51	KELP 300651Z 34006KT 10SM FEW110 17/M02 A2987 RMK AO2 SLP060 T01671022 402330144
ELP	2016-04-30 07:51	KELP 300751Z 36004KT 10SM FEW110 SCT210 16/M03 A2986 RMK AO2 SLP058 T01611028
ELP	2016-04-30 08:51	KELP 300851Z 00000KT 10SM FEW110 SCT210 16/M03 A2985 RMK AO2 SLP054 T01561028 58004
ELP	2016-04-30 09:51	KELP 300951Z 20006KT 10SM FEW210 13/M02 A2986 RMK AO2 SLP059 T01281022
ELP	2016-04-30 10:51	KELP 301051Z 00000KT 10SM FEW210 14/M02 A2986 RMK AO2 SLP058 T01391017
ELP	2016-04-30 11:51	KELP 301151Z 25005KT 10SM FEW220 13/M02 A2986 RMK AO2 SLP060 T01331017 10172 20122 50003
ELP	2016-04-30 12:51	KELP 301251Z 23004KT 10SM FEW120 13/M01 A2987 RMK AO2 SLP065 ACSL N T01331011
ELP	2016-04-30 13:51	KELP 301351Z 22004KT 10SM FEW060 FEW120 16/M01 A2989 RMK AO2 SLP068 T01561011
ELP	2016-04-30 14:51	KELP 301451Z 21004KT 10SM FEW060 17/M01 A2990 RMK AO2 SLP071 T01721011 51011
ELP	2016-04-30 15:51	KELP 301551Z 25007KT 10SM FEW070 19/M01 A2989 RMK AO2 SLP066 T01891011
ELP	2016-04-30 16:51	KELP 301651Z VRB06KT 10SM FEW080 20/M02 A2987 RMK AO2 SLP059 T02001017
ELP	2016-04-30 17:51	KELP 301751Z 26013G20KT 10SM FEW095 21/M03 A2985 RMK AO2 SLP052 T02111033 10217 20128 58014
ELP	2016-04-30 18:51	KELP 301851Z 21012G17KT 10SM FEW100 FEW200 23/M04 A2983 RMK AO2 SLP043 T02281039
ELP	2016-04-30 19:51	KELP 301951Z 24010G18KT 10SM FEW110 FEW200 24/M05 A2981 RMK AO2 SLP035 T02391050
ELP	2016-04-30 20:51	KELP 302051Z 24012G19KT 10SM FEW130 FEW200 24/M08 A2978 RMK AO2 SLP025 T02441078 58021
